"SKU";"Item name";"Attribute name";"Attribute value";"GTIN";
"LC007";"Venenkissen 22cm - Mittel";"barcode_type";"EAN";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"product_type";"Venenkissen";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"tags";"bein, beinkissen, fußkissen, Hochlagerungskissen, kissen, Venenkissen";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_ref_code:custom";"LC007";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"template_suffix";"dynamic-content-template";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_bullet_icon_2:custom:file_reference";"gid://shopify/MediaImage/36688835871003";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_bullet_icon_3:custom:file_reference";"gid://shopify/MediaImage/36703164170523";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_bullet_icon_4:custom:file_reference";"gid://shopify/MediaImage/36251083931931";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_details:custom:multi_line_text_field";"Maße: 59 x 40 x 16/22 cm
Gewicht: 1.04kg
Füllung: 100% Schaumstoff
Boden: Anti-Rutsch-Unterfläche
Bezug: OEKO-TEX zertifiziert, 62.5% Polyester, 32.5% Baumwolle, 5% Spandex
Reinigung: Maschinenwäsche bei 40°C
Versand: Vakuumverpackt
Entfaltungszeit: 24-48 Stunden

----------------------------------------------

DYNMC YOU is a brand by Eternal Market Cyprus Ltd.
Manufactured by:
Eternal Market Cyprus Ltd.
Athinon, 9
SKY 001
2413 Nicosia
Cyprus
support@dynmcyou.com
EAN: 8720618522313";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_faq:custom:multi_line_text_field";"Wie groß ist das Venenkissen? - Das Beinhochlagerungskissen kommt mit den Maßen 59 x 40 x 16/22 cm und bietet damit eine optimale Auflagefläche für Beine und Füße.

Kann der Bezug des Beinkissens gewaschen werden? - Ja, der Bezug kann dank des praktischen Reißverschlusses einfach abgenommen und in der Maschine gewaschen werden.

Womit ist das Hochlagerungskissen gefüllt? - Die Füllung besteht aus hochwertigem und formfestem Premium-Schaumstoff, der für höchsten Komfort beim Liegen und Sitzen sorgt.

Für wen ist das Venenkissen geeignet? - Das Kissen eignet sich für alle, die ihre Beine, Füße und den Rücken entlasten möchten. Es ist ebenfalls ideal für Schwangere und ältere Menschen geeignet.

Verrutscht das Kissen bei der Benutzung? - Nein, das Venenkissen ist mit praktischen Anti-Rutsch-Noppen auf der Unterseite ausgestattet, die es daran hindern, zu verrutschen.";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_image_with_text_image:custom:file_reference";"gid://shopify/MediaImage/36703163547931";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_usps_text_four:custom";"Kostenloser Versand & Retoure ab 39€";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_usps_text_one:custom";"100 Tage Geld zurück";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_usps_text_three:custom";"Waschbarer Bezug bei 40° C";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_usps_text_two:custom";"Unterstützung für Beine & Rücken";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_product_subheading:custom";"Verbesserte Durchblutung - Entspannung für Beine & Füße";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_a_image_2:custom:file_reference";"gid://shopify/MediaImage/38609423630619";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_a_image_1:custom:file_reference";"gid://shopify/MediaImage/38609423597851";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_a_image_3:custom:file_reference";"gid://shopify/MediaImage/38609423565083";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_beschreibung:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""22cm hohes Venenkissen für ultimative Entspannung deiner Beine""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Ob im Bett, auf dem Sofa oder dem Boden – dieses Kissen ist perfekt zum Hochlegen deiner Beine und zur Entlastung von Knien und Rücken geeignet. Mit dem kuschelig-weichen, atmungsaktiven OEKO-TEX Polyester-Baumwoll-Spandex-Bezug und cleveren Anti-Rutsch-Noppen sorgt das Venenkissen für absolute Gemütlichkeit und optimalen Halt. ""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Die einzigartige, ergonomische Form passt sich deiner natürlichen Beinsilhouette an und sieht dabei auch noch schick aus! Dank der idealen Maße von 22 cm hinten, 16 cm vorne und einer Breite x Tiefe von 40x59 cm bietet das Polster die perfekte Position zum Beine Hochlegen. Dank des praktischen Reißverschlusses ist der Bezug abnehmbar und kann einfach bei 40° C gewaschen werden. Hygienisch, frisch und bequem – auch für Allergiker perfekt geeignet. Das DYNMC YOU Beinhochlagerungskissen für Komfort ohne Kompromisse!""}]}]}";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_a_text_1:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Optimale Druckentlastung""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Erlebe gezielte Erleichterung mit unserem Venenkissen! Die ergonomische Form sorgt für eine perfekte Druckentlastung deiner Beine, was besonders nach einem langen Tag oder intensivem Training wohltuend ist.""}]}]}";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_a_text_2:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Förderung der Blutzirkulation""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Unser Venenkissen hebt deine Beine in die ideale Position, um die Blutzirkulation zu verbessern. Dies kann helfen, Venenproblemen vorzubeugen und die Regeneration nach körperlicher Anstrengung zu beschleunigen.""}]}]}";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_a_text_3:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Vielseitige Anwendung""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Das Venenkissen ist vielseitig einsetzbar – ob auf dem Sofa, im Bett oder beim Entspannen im Liegestuhl. Es bietet überall den gleichen hohen Komfort und unterstützt deine Beine optimal, wo auch immer du dich entspannen möchtest.""}]}]}";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_gr_e:custom";"Mittel - 59 x 40 x 16/22 cm";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"meta_custom_canonical:custom:url";"https://dynmcyou.com/products/venenkissen-klein";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"MASTER CARTON SIZE";"61,5cm 42cm 46cm";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"FBA FEE";"€6.55";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"COLOR";"Grey";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"MASTER CARTON WEIGHT";"10100g";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"UNITS/CRTN";"6";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"PRODUCT SIZE ";"59cm 40cm front: 16 back: 22";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"PACKED SIZE";"44cm 20cm 20cm";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"DIM WEIGHT";"3.5";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"PACKED WEIGHT";"1440g";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"PE BAG SIZE";"20dia.*60cm H";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"COLOR TOP";"Grey";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"MATERIAL TOP";"62.5% polyester 32.5% cotton 5% spandex";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"QUALITY TOP";"180gsm";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"ZIPPER STYLE";"Normal zipper #3U shape";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"ZIPPER COLOR";"light grey";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"FILLING";"25D normal sponge";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"FILLING COLOR";"White";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"BRAND LABEL DETAIL";"//";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"BRAND LABEL COLOR";"LIGHT GREEN";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"BRAND LABEL SIZE";"3cm wide * 1.3cm folded on height";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"WASHING LABEL SIZE";"3.5*7cm";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"BRAND INSERT PAPER STYLE";"non shiny matte 230g paper weight";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"HS CODE";"94049090";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"SOURCING PRICE";"$8.59";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"PRODUCT WEIGHT";"1040g";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"BRAND INSERT SIZE";"32*10cm";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"COLOR BOTTOM";"light grey";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"MATERIAL BOTTOM";"Anti Slip 100% polyester";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"QUALITY BOTTOM";"110g";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"SUPPLIER";"NANTONG EASYSLEEP";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"ASIN";"B0D14S8RFF";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"EAN";"8720618522313";"8720618522313";
"LC007";"Venenkissen 22cm - Mittel";"MASTER CARTON CBM";"0.1188";"8720618522313";
"LC006";"Venenkissen 18cm - Klein";"barcode_type";"EAN";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"product_type";"Venenkissen";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"tags";"bein, beinkissen, fußkissen, Hochlagerungskissen, kissen, Venenkissen";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_ref_code:custom";"LC006";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"template_suffix";"dynamic-content-template";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_bullet_icon_2:custom:file_reference";"gid://shopify/MediaImage/36688835871003";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_bullet_icon_3:custom:file_reference";"gid://shopify/MediaImage/36703164170523";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_bullet_icon_4:custom:file_reference";"gid://shopify/MediaImage/36251083931931";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_details:custom:multi_line_text_field";"Maße: 59 x 40 x 13/18 cm
Gewicht: 800g
Füllung: 100% Schaumstoff
Boden: Anti-Rutsch-Unterfläche
Bezug: OEKO-TEX zertifiziert, 62.5% Polyester, 32.5% Baumwolle, 5% Spandex
Reinigung: Maschinenwäsche bei 40°C
Versand: Vakuumverpackt
Entfaltungszeit: 24-48 Stunden

----------------------------------------------

DYNMC YOU is a brand by Eternal Market Cyprus Ltd.
Manufactured by:
Eternal Market Cyprus Ltd.
Athinon, 9
SKY 001
2413 Nicosia
Cyprus
support@dynmcyou.com
EAN: 8720618522344";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_faq:custom:multi_line_text_field";"Wie groß ist das Venenkissen? - Das Beinhochlagerungskissen kommt mit den Maßen 59 x 40 x 13/18 cm und bietet damit eine optimale Auflagefläche für Beine und Füße.

Kann der Bezug des Beinkissens gewaschen werden? - Ja, der Bezug kann dank des praktischen Reißverschlusses einfach abgenommen und in der Maschine gewaschen werden.

Womit ist das Hochlagerungskissen gefüllt? - Die Füllung besteht aus hochwertigem und formfestem Premium-Schaumstoff, der für höchsten Komfort beim Liegen und Sitzen sorgt.

Für wen ist das Venenkissen geeignet? - Das Kissen eignet sich für alle, die ihre Beine, Füße und den Rücken entlasten möchten. Es ist ebenfalls ideal für Schwangere und ältere Menschen geeignet.

Verrutscht das Kissen bei der Benutzung? - Nein, das Venenkissen ist mit praktischen Anti-Rutsch-Noppen auf der Unterseite ausgestattet, die es daran hindern, zu verrutschen.";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_image_with_text_image:custom:file_reference";"gid://shopify/MediaImage/36703163547931";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_produktbeschreibung:custom:multi_line_text_field";"Gönne dir die ultimative Entspannung mit dem DYNMC YOU Venenkissen. Ob im Bett, auf dem Sofa oder dem Boden – dieses Kissen ist perfekt zum Hochlegen deiner Beine und zur Entlastung von Knien und Rücken geeignet. Mit dem kuschelig-weichen, atmungsaktiven OEKO-TEX Polyester-Baumwoll-Spandex-Bezug und cleveren Anti-Rutsch-Noppen sorgt dieses Beinkissen für absolute Gemütlichkeit und optimalen Halt. Die einzigartige, ergonomische Form passt sich deiner natürlichen Beinsilhouette an und sieht dabei auch noch schick aus! Durch die ideale Härte und Höhe – mit Maßen von 18 cm hinten, vorne 13 cm und einer Breite x Tiefe von 40x59 cm – bietet dieses Lagerungskissen die perfekte Liegeposition. Dank des praktischen Reißverschlusses ist der Bezug abnehmbar und kann einfach bei 40° C gewaschen werden. Hygienisch, frisch und bequem – auch für Allergiker perfekt geeignet. Komfort ohne Kompromisse!";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_usps_text_four:custom";"Kostenloser Versand & Retoure ab 39€";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_usps_text_one:custom";"100 Tage Geld zurück";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_usps_text_three:custom";"Waschbarer Bezug bei 40° C";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_usps_text_two:custom";"Unterstützung für Beine & Rücken";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_product_subheading:custom";"Verbesserte Durchblutung - Entspannung für Beine & Füße";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_a_image_2:custom:file_reference";"gid://shopify/MediaImage/38609423630619";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_a_image_1:custom:file_reference";"gid://shopify/MediaImage/38609423597851";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_a_image_3:custom:file_reference";"gid://shopify/MediaImage/38609423565083";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_beschreibung:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""Venenkissen 18 cm für ultimative Entspannung deiner Beine""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Ob im Bett, auf dem Sofa oder dem Boden – dieses Kissen ist perfekt zum Hochlegen deiner Beine und zur Entlastung von Knien und Rücken geeignet. Mit dem kuschelig-weichen, atmungsaktiven OEKO-TEX Polyester-Baumwoll-Spandex-Bezug und cleveren Anti-Rutsch-Noppen sorgt das Venenkissen für absolute Gemütlichkeit und optimalen Halt. ""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Die einzigartige, ergonomische Form passt sich deiner natürlichen Beinsilhouette an und sieht dabei auch noch schick aus! Dank der idealen Maße von 18 cm hinten, 13 cm vorne und einer Breite x Tiefe von 40x59 cm bietet das Polster die perfekte Position zum Beine Hochlegen. Dank des praktischen Reißverschlusses ist der Bezug abnehmbar und kann einfach bei 40° C gewaschen werden. Hygienisch, frisch und bequem – auch für Allergiker perfekt geeignet. Das DYNMC YOU Beinhochlagerungskissen für Komfort ohne Kompromisse!""}]}]}";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_a_text_1:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Optimale Druckentlastung""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Erlebe gezielte Erleichterung mit unserem Venenkissen! Die ergonomische Form sorgt für eine perfekte Druckentlastung deiner Beine, was besonders nach einem langen Tag oder intensivem Training wohltuend ist.""}]}]}";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_a_text_2:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Förderung der Blutzirkulation""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Unser Venenkissen hebt deine Beine in die ideale Position, um die Blutzirkulation zu verbessern. Dies kann helfen, Venenproblemen vorzubeugen und die Regeneration nach körperlicher Anstrengung zu beschleunigen.""}]}]}";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_a_text_3:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Vielseitige Anwendung""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Das Venenkissen ist vielseitig einsetzbar – ob auf dem Sofa, im Bett oder beim Entspannen im Liegestuhl. Es bietet überall den gleichen hohen Komfort und unterstützt deine Beine optimal, wo auch immer du dich entspannen möchtest.""}]}]}";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"meta_gr_e:custom";"Klein - 59 x 40 x 13/18 cm";"8720618522344";
"LC006";"Venenkissen 18cm - Klein";"MASTER CARTON SIZE";"61.5cm 42cm 46cm";"8720618522344";
